Gene stable ID,Gene stable ID version,Human gene name,Human gene stable ID,"Human orthology confidence [0 low, 1 high]",Gene name,Source of gene name
ENSMUSG00000050064,ENSMUSG00000050064.15,ZNF697,ENSG00000143067,1,Zfp697,MGI Symbol
ENSMUSG00000015126,ENSMUSG00000015126.10,TSR3,ENSG00000007520,1,Tsr3,MGI Symbol
ENSMUSG00000026347,ENSMUSG00000026347.14,TMEM163,ENSG00000152128,1,Tmem163,MGI Symbol
ENSMUSG00000045095,ENSMUSG00000045095.17,MAGI1,ENSG00000151276,1,Magi1,MGI Symbol
ENSMUSG00000091055,ENSMUSG00000091055.3,SIGLEC15,ENSG00000197046,1,Siglec15,MGI Symbol
ENSMUSG00000088490,ENSMUSG00000088490.3,RNU6-697P,ENSG00000200218,0,Gm24400,MGI Symbol
ENSMUSG00000088490,ENSMUSG00000088490.3,RNU6-285P,ENSG00000222488,0,Gm24400,MGI Symbol
ENSMUSG00000088490,ENSMUSG00000088490.3,RNU6-426P,ENSG00000252273,0,Gm24400,MGI Symbol
ENSMUSG00000057967,ENSMUSG00000057967.13,FGF18,ENSG00000156427,1,Fgf18,MGI Symbol
ENSMUSG00000040969,ENSMUSG00000040969.15,ARHGEF38,ENSG00000236699,1,Arhgef38,MGI Symbol
ENSMUSG00000031402,ENSMUSG00000031402.13,MPP1,ENSG00000130830,1,Mpp1,MGI Symbol
ENSMUSG00000025196,ENSMUSG00000025196.5,CPN1,ENSG00000120054,1,Cpn1,MGI Symbol
ENSMUSG00000036291,ENSMUSG00000036291.7,AP5M1,ENSG00000053770,1,Ap5m1,MGI Symbol
ENSMUSG00000000579,ENSMUSG00000000579.15,DYNLT1,ENSG00000146425,0,Dynlt1c,MGI Symbol
ENSMUSG00000059336,ENSMUSG00000059336.15,SLC14A1,ENSG00000141469,1,Slc14a1,MGI Symbol
ENSMUSG00000040594,ENSMUSG00000040594.20,RANBP17,ENSG00000204764,1,Ranbp17,MGI Symbol
ENSMUSG00000095677,ENSMUSG00000095677.3,DYNLT1,ENSG00000146425,1,Dynlt1f,MGI Symbol
ENSMUSG00000035735,ENSMUSG00000035735.11,DAGLA,ENSG00000134780,1,Dagla,MGI Symbol
ENSMUSG00000090817,ENSMUSG00000090817.8,HSD3B1,ENSG00000203857,1,Hsd3b9,MGI Symbol
ENSMUSG00000090817,ENSMUSG00000090817.8,HSD3B2,ENSG00000203859,1,Hsd3b9,MGI Symbol
ENSMUSG00000064453,ENSMUSG00000064453.3,SNORD21,ENSG00000206680,1,Snord21,MGI Symbol
ENSMUSG00000077222,ENSMUSG00000077222.3,SNORA66,ENSG00000207523,0,Gm22270,MGI Symbol
ENSMUSG00000041831,ENSMUSG00000041831.18,SYTL3,ENSG00000164674,1,Sytl3,MGI Symbol
ENSMUSG00000011306,ENSMUSG00000011306.8,SUGP1,ENSG00000105705,1,Sugp1,MGI Symbol
ENSMUSG00000077426,ENSMUSG00000077426.3,SNORA66,ENSG00000207523,1,Gm26387,MGI Symbol
ENSMUSG00000066042,ENSMUSG00000066042.5,MED18,ENSG00000130772,1,Med18,MGI Symbol
ENSMUSG00000038342,ENSMUSG00000038342.16,MLXIP,ENSG00000175727,1,Mlxip,MGI Symbol
ENSMUSG00000095143,ENSMUSG00000095143.6,HSD3B1,ENSG00000203857,1,Hsd3b4,MGI Symbol
ENSMUSG00000095143,ENSMUSG00000095143.6,HSD3B2,ENSG00000203859,1,Hsd3b4,MGI Symbol
ENSMUSG00000032306,ENSMUSG00000032306.15,MPI,ENSG00000178802,1,Mpi,MGI Symbol
ENSMUSG00000026348,ENSMUSG00000026348.8,ACMSD,ENSG00000153086,1,Acmsd,MGI Symbol
ENSMUSG00000109511,ENSMUSG00000109511.2,NUP62,ENSG00000213024,1,Nup62,MGI Symbol
ENSMUSG00000001418,ENSMUSG00000001418.14,GLMP,ENSG00000198715,1,Glmp,MGI Symbol
ENSMUSG00000096530,ENSMUSG00000096530.8,MSANTD5,ENSG00000285891,0,Gm11758,MGI Symbol
ENSMUSG00000089369,ENSMUSG00000089369.3,RNU6-1330P,ENSG00000199645,0,Gm23819,MGI Symbol
ENSMUSG00000040287,ENSMUSG00000040287.10,STAC3,ENSG00000185482,1,Stac3,MGI Symbol
ENSMUSG00000096750,ENSMUSG00000096750.8,MSANTD5,ENSG00000285891,0,Gm11757,MGI Symbol
ENSMUSG00000026510,ENSMUSG00000026510.11,TP53BP2,ENSG00000143514,1,Trp53bp2,MGI Symbol
ENSMUSG00000036151,ENSMUSG00000036151.16,TM6SF2,ENSG00000213996,1,Tm6sf2,MGI Symbol
ENSMUSG00000031028,ENSMUSG00000031028.15,TUB,ENSG00000166402,1,Tub,MGI Symbol
ENSMUSG00000024793,ENSMUSG00000024793.15,TNFRSF25,ENSG00000215788,1,Tnfrsf25,MGI Symbol
ENSMUSG00000038982,ENSMUSG00000038982.11,BLOC1S5,ENSG00000188428,1,Bloc1s5,MGI Symbol
ENSMUSG00000034501,ENSMUSG00000034501.8,PCNX4,ENSG00000126773,1,Pcnx4,MGI Symbol
ENSMUSG00000036282,ENSMUSG00000036282.16,NAA30,ENSG00000139977,1,Naa30,MGI Symbol
ENSMUSG00000028893,ENSMUSG00000028893.9,SESN2,ENSG00000130766,1,Sesn2,MGI Symbol
ENSMUSG00000095388,ENSMUSG00000095388.8,HSD3B1,ENSG00000203857,1,Hsd3b8,MGI Symbol
ENSMUSG00000095388,ENSMUSG00000095388.8,HSD3B2,ENSG00000203859,1,Hsd3b8,MGI Symbol
ENSMUSG00000109482,ENSMUSG00000109482.3,DHRS7,ENSG00000100612,1,Gm4756,MGI Symbol
ENSMUSG00000040280,ENSMUSG00000040280.11,NDUFA4L2,ENSG00000185633,1,Ndufa4l2,MGI Symbol
ENSMUSG00000025198,ENSMUSG00000025198.17,ERLIN1,ENSG00000107566,1,Erlin1,MGI Symbol
ENSMUSG00000119491,ENSMUSG00000119491.1,,ENSG00000199857,0,Gm26135,MGI Symbol
ENSMUSG00000001420,ENSMUSG00000001420.14,TMEM79,ENSG00000163472,1,Tmem79,MGI Symbol
ENSMUSG00000007594,ENSMUSG00000007594.11,HAPLN4,ENSG00000187664,1,Hapln4,MGI Symbol
ENSMUSG00000021094,ENSMUSG00000021094.11,DHRS7,ENSG00000100612,1,Dhrs7,MGI Symbol
ENSMUSG00000043259,ENSMUSG00000043259.16,FAM13C,ENSG00000148541,1,Fam13c,MGI Symbol
ENSMUSG00000022103,ENSMUSG00000022103.11,GFRA2,ENSG00000168546,1,Gfra2,MGI Symbol
ENSMUSG00000043760,ENSMUSG00000043760.17,PKHD1,ENSG00000170927,1,Pkhd1,MGI Symbol
ENSMUSG00000024552,ENSMUSG00000024552.17,SLC14A2,ENSG00000132874,0,Slc14a2,MGI Symbol
ENSMUSG00000102037,ENSMUSG00000102037.2,BCL2A1,ENSG00000140379,0,Bcl2a1a,MGI Symbol
ENSMUSG00000002341,ENSMUSG00000002341.9,NCAN,ENSG00000130287,1,Ncan,MGI Symbol
ENSMUSG00000001707,ENSMUSG00000001707.9,EEF1E1,ENSG00000124802,1,Eef1e1,MGI Symbol
ENSMUSG00000118728,ENSMUSG00000118728.1,,ENSG00000199857,0,Gm24463,MGI Symbol
ENSMUSG00000073094,ENSMUSG00000073094.10,SMIM9,ENSG00000203870,0,Smim9,MGI Symbol
ENSMUSG00000038092,ENSMUSG00000038092.7,HSD3B1,ENSG00000203857,1,Hsd3b5,MGI Symbol
ENSMUSG00000038092,ENSMUSG00000038092.7,HSD3B2,ENSG00000203859,1,Hsd3b5,MGI Symbol
ENSMUSG00000040188,ENSMUSG00000040188.11,SCAMP2,ENSG00000140497,1,Scamp2,MGI Symbol
ENSMUSG00000020159,ENSMUSG00000020159.9,GABRP,ENSG00000094755,1,Gabrp,MGI Symbol
ENSMUSG00000063730,ENSMUSG00000063730.14,HSD3B1,ENSG00000203857,1,Hsd3b2,MGI Symbol
ENSMUSG00000063730,ENSMUSG00000063730.14,HSD3B2,ENSG00000203859,1,Hsd3b2,MGI Symbol
ENSMUSG00000096333,ENSMUSG00000096333.8,MSANTD5,ENSG00000285891,0,Gm13871,MGI Symbol
ENSMUSG00000031137,ENSMUSG00000031137.18,FGF13,ENSG00000129682,1,Fgf13,MGI Symbol
ENSMUSG00000028013,ENSMUSG00000028013.17,PPA2,ENSG00000138777,1,Ppa2,MGI Symbol
ENSMUSG00000065729,ENSMUSG00000065729.3,RNU6-1089P,ENSG00000252282,0,Gm26176,MGI Symbol
ENSMUSG00000021096,ENSMUSG00000021096.12,PPM1A,ENSG00000100614,1,Ppm1a,MGI Symbol
ENSMUSG00000036120,ENSMUSG00000036120.11,RFXANK,ENSG00000064490,1,Rfxank,MGI Symbol
ENSMUSG00000040987,ENSMUSG00000040987.16,MICB,ENSG00000204516,0,Mill2,MGI Symbol
ENSMUSG00000040987,ENSMUSG00000040987.16,MICA,ENSG00000204520,0,Mill2,MGI Symbol
ENSMUSG00000005583,ENSMUSG00000005583.17,MEF2C,ENSG00000081189,1,Mef2c,MGI Symbol
ENSMUSG00000093962,ENSMUSG00000093962.8,MSANTD5,ENSG00000285891,0,Gm11756,MGI Symbol
ENSMUSG00000029270,ENSMUSG00000029270.11,DIPK1A,ENSG00000154511,1,Dipk1a,MGI Symbol
ENSMUSG00000004069,ENSMUSG00000004069.18,DNAJA3,ENSG00000103423,1,Dnaja3,MGI Symbol
ENSMUSG00000020802,ENSMUSG00000020802.9,UBE2O,ENSG00000175931,1,Ube2o,MGI Symbol
ENSMUSG00000037808,ENSMUSG00000037808.14,FAM76B,ENSG00000077458,1,Fam76b,MGI Symbol
ENSMUSG00000054428,ENSMUSG00000054428.13,ATP5IF1,ENSG00000130770,1,Atpif1,MGI Symbol
ENSMUSG00000025199,ENSMUSG00000025199.17,CHUK,ENSG00000213341,1,Chuk,MGI Symbol
ENSMUSG00000004151,ENSMUSG00000004151.18,ETV1,ENSG00000006468,1,Etv1,MGI Symbol
ENSMUSG00000031138,ENSMUSG00000031138.5,F9,ENSG00000101981,1,F9,MGI Symbol
ENSMUSG00000052397,ENSMUSG00000052397.9,EZR,ENSG00000092820,1,Ezr,MGI Symbol
ENSMUSG00000029437,ENSMUSG00000029437.13,IL31,ENSG00000204671,0,Il31,MGI Symbol
ENSMUSG00000031273,ENSMUSG00000031273.17,COL4A6,ENSG00000197565,1,Col4a6,MGI Symbol
ENSMUSG00000049122,ENSMUSG00000049122.18,FRMD3,ENSG00000172159,1,Frmd3,MGI Symbol
ENSMUSG00000048330,ENSMUSG00000048330.15,RIC3,ENSG00000166405,1,Ric3,MGI Symbol
ENSMUSG00000054520,ENSMUSG00000054520.16,SH3BP2,ENSG00000087266,1,Sh3bp2,MGI Symbol
ENSMUSG00000062410,ENSMUSG00000062410.15,HSD3B1,ENSG00000203857,1,Hsd3b3,MGI Symbol
ENSMUSG00000062410,ENSMUSG00000062410.15,HSD3B2,ENSG00000203859,1,Hsd3b3,MGI Symbol
ENSMUSG00000071078,ENSMUSG00000071078.7,NR2C2AP,ENSG00000184162,1,Nr2c2ap,MGI Symbol
ENSMUSG00002074897,ENSMUSG00002074897.1,RN7SKP121,ENSG00000222774,0,Gm55389,MGI Symbol
ENSMUSG00000025403,ENSMUSG00000025403.6,SHMT2,ENSG00000182199,1,Shmt2,MGI Symbol
ENSMUSG00000021850,ENSMUSG00000021850.15,CCDC198,ENSG00000100557,1,ccdc198,MGI Symbol
ENSMUSG00000002345,ENSMUSG00000002345.19,BORCS8,ENSG00000254901,1,Borcs8,MGI Symbol
ENSMUSG00000070175,ENSMUSG00000070175.3,RNU6-771P,ENSG00000207511,0,Gm24162,MGI Symbol
ENSMUSG00000070175,ENSMUSG00000070175.3,RNU6-1323P,ENSG00000206752,0,Gm24162,MGI Symbol
ENSMUSG00000070175,ENSMUSG00000070175.3,RNU6-1072P,ENSG00000207434,0,Gm24162,MGI Symbol
ENSMUSG00000027869,ENSMUSG00000027869.15,HSD3B1,ENSG00000203857,1,Hsd3b6,MGI Symbol
ENSMUSG00000027869,ENSMUSG00000027869.15,HSD3B2,ENSG00000203859,1,Hsd3b6,MGI Symbol
ENSMUSG00000014195,ENSMUSG00000014195.17,DNAJC7,ENSG00000168259,1,Dnajc7,MGI Symbol
ENSMUSG00000065559,ENSMUSG00000065559.3,MIR206,ENSG00000207604,1,Mir206,MGI Symbol
ENSMUSG00000065480,ENSMUSG00000065480.3,MIR133B,ENSG00000199080,1,Mir133b,MGI Symbol
ENSMUSG00000025929,ENSMUSG00000025929.5,IL17A,ENSG00000112115,1,Il17a,MGI Symbol
ENSMUSG00000079162,ENSMUSG00000079162.9,TRIM43,ENSG00000144015,0,Trim43b,MGI Symbol
ENSMUSG00000079162,ENSMUSG00000079162.9,TRIM43B,ENSG00000144010,0,Trim43b,MGI Symbol
ENSMUSG00000023806,ENSMUSG00000023806.11,RSPH3,ENSG00000130363,1,Rsph3b,MGI Symbol
ENSMUSG00000026349,ENSMUSG00000026349.15,CCNT2,ENSG00000082258,1,Ccnt2,MGI Symbol
ENSMUSG00000118906,ENSMUSG00000118906.1,RNU6-10P,ENSG00000206763,0,Gm25450,MGI Symbol
ENSMUSG00000030413,ENSMUSG00000030413.8,PGLYRP1,ENSG00000008438,1,Pglyrp1,MGI Symbol
ENSMUSG00000027871,ENSMUSG00000027871.17,HSD3B1,ENSG00000203857,1,Hsd3b1,MGI Symbol
ENSMUSG00000027871,ENSMUSG00000027871.17,HSD3B2,ENSG00000203859,1,Hsd3b1,MGI Symbol
ENSMUSG00000024548,ENSMUSG00000024548.12,SETBP1,ENSG00000152217,1,Setbp1,MGI Symbol
ENSMUSG00000052031,ENSMUSG00000052031.9,TAGAP,ENSG00000164691,0,Tagap1,MGI Symbol
ENSMUSG00000036712,ENSMUSG00000036712.16,CYLD,ENSG00000083799,1,Cyld,MGI Symbol
ENSMUSG00000074141,ENSMUSG00000074141.14,IL4I1,ENSG00000104951,1,Il4i1,MGI Symbol
ENSMUSG00000001415,ENSMUSG00000001415.11,SMG5,ENSG00000198952,1,Smg5,MGI Symbol
ENSMUSG00000024049,ENSMUSG00000024049.16,MYOM1,ENSG00000101605,1,Myom1,MGI Symbol
ENSMUSG00000021852,ENSMUSG00000021852.15,SLC35F4,ENSG00000151812,1,Slc35f4,MGI Symbol
ENSMUSG00000040258,ENSMUSG00000040258.7,NXPH4,ENSG00000182379,1,Nxph4,MGI Symbol
ENSMUSG00000037747,ENSMUSG00000037747.10,PHYHIPL,ENSG00000165443,1,Phyhipl,MGI Symbol
ENSMUSG00000032023,ENSMUSG00000032023.8,JHY,ENSG00000109944,1,Jhy,MGI Symbol
ENSMUSG00000031196,ENSMUSG00000031196.14,F8,ENSG00000185010,1,F8,MGI Symbol
ENSMUSG00000041225,ENSMUSG00000041225.17,ARHGAP12,ENSG00000165322,1,Arhgap12,MGI Symbol
ENSMUSG00000005958,ENSMUSG00000005958.16,EPHB3,ENSG00000182580,1,Ephb3,MGI Symbol
ENSMUSG00000032308,ENSMUSG00000032308.10,ULK3,ENSG00000140474,1,Ulk3,MGI Symbol
ENSMUSG00000041872,ENSMUSG00000041872.10,IL17F,ENSG00000112116,1,Il17f,MGI Symbol
ENSMUSG00000028552,ENSMUSG00000028552.14,EPS15,ENSG00000085832,1,Eps15,MGI Symbol
ENSMUSG00000033487,ENSMUSG00000033487.15,FNDC3A,ENSG00000102531,1,Fndc3a,MGI Symbol
ENSMUSG00000078670,ENSMUSG00000078670.4,FAM174B,ENSG00000185442,1,Fam174b,MGI Symbol
ENSMUSG00000052331,ENSMUSG00000052331.15,ANKRD44,ENSG00000065413,1,Ankrd44,MGI Symbol
ENSMUSG00000036111,ENSMUSG00000036111.9,LMO1,ENSG00000166407,1,Lmo1,MGI Symbol
ENSMUSG00000088332,ENSMUSG00000088332.4,RNU1-72P,ENSG00000199846,0,Gm22847,MGI Symbol
ENSMUSG00000088332,ENSMUSG00000088332.4,RNU1-29P,ENSG00000271739,0,Gm22847,MGI Symbol
ENSMUSG00000088332,ENSMUSG00000088332.4,RNVU1-21,ENSG00000202408,0,Gm22847,MGI Symbol
ENSMUSG00000054099,ENSMUSG00000054099.12,SLC25A40,ENSG00000075303,1,Slc25a40,MGI Symbol
ENSMUSG00000038602,ENSMUSG00000038602.8,SLC35F1,ENSG00000196376,1,Slc35f1,MGI Symbol
ENSMUSG00000027870,ENSMUSG00000027870.9,HAO2,ENSG00000116882,1,Hao2,MGI Symbol
ENSMUSG00000089929,ENSMUSG00000089929.2,BCL2A1,ENSG00000140379,1,Bcl2a1b,MGI Symbol
ENSMUSG00002076720,ENSMUSG00002076720.1,RNU6-991P,ENSG00000251977,0,Gm55397,MGI Symbol
ENSMUSG00002076720,ENSMUSG00002076720.1,RNU6-926P,ENSG00000206802,0,Gm55397,MGI Symbol
ENSMUSG00000025789,ENSMUSG00000025789.10,ST8SIA2,ENSG00000140557,1,St8sia2,MGI Symbol
ENSMUSG00000039714,ENSMUSG00000039714.10,CPLX3,ENSG00000213578,1,Cplx3,MGI Symbol
ENSMUSG00000063445,ENSMUSG00000063445.15,NMRAL1,ENSG00000153406,1,Nmral1,MGI Symbol
ENSMUSG00000038594,ENSMUSG00000038594.10,CEP85L,ENSG00000111860,1,Cep85l,MGI Symbol
ENSMUSG00000032596,ENSMUSG00000032596.15,UBA7,ENSG00000182179,1,Uba7,MGI Symbol
ENSMUSG00000041423,ENSMUSG00000041423.17,PAQR6,ENSG00000160781,1,Paqr6,MGI Symbol
ENSMUSG00000036242,ENSMUSG00000036242.16,ARMH4,ENSG00000139971,1,Armh4,MGI Symbol
ENSMUSG00000074358,ENSMUSG00000074358.10,CCDC61,ENSG00000104983,1,Ccdc61,MGI Symbol
ENSMUSG00000079324,ENSMUSG00000079324.12,ANKRD62,ENSG00000181626,0,4932414N04Rik,MGI Symbol
ENSMUSG00000038583,ENSMUSG00000038583.14,PLN,ENSG00000198523,1,Pln,MGI Symbol
ENSMUSG00000025200,ENSMUSG00000025200.8,CWF19L1,ENSG00000095485,1,Cwf19l1,MGI Symbol
ENSMUSG00000004070,ENSMUSG00000004070.16,HMOX2,ENSG00000103415,1,Hmox2,MGI Symbol
ENSMUSG00000040943,ENSMUSG00000040943.13,TET2,ENSG00000168769,1,Tet2,MGI Symbol
ENSMUSG00000031198,ENSMUSG00000031198.5,FUNDC2,ENSG00000165775,1,Fundc2,MGI Symbol
ENSMUSG00000029828,ENSMUSG00000029828.5,C7orf31,ENSG00000153790,1,4921507P07Rik,MGI Symbol
ENSMUSG00000040249,ENSMUSG00000040249.16,LRP1,ENSG00000123384,1,Lrp1,MGI Symbol
ENSMUSG00000040570,ENSMUSG00000040570.15,RUNDC3B,ENSG00000105784,1,Rundc3b,MGI Symbol
ENSMUSG00000090110,ENSMUSG00000090110.9,CMC4,ENSG00000182712,1,Cmc4,MGI Symbol
ENSMUSG00002075768,ENSMUSG00002075768.1,RNU6-830P,ENSG00000252162,0,Gm54826,MGI Symbol
ENSMUSG00000048933,ENSMUSG00000048933.9,OR4N5,ENSG00000184394,1,Or4n5,MGI Symbol
ENSMUSG00000059493,ENSMUSG00000059493.14,NHS,ENSG00000188158,1,Nhs,MGI Symbol
ENSMUSG00000093825,ENSMUSG00000093825.3,OR4L1,ENSG00000176246,1,Or4l1,MGI Symbol
ENSMUSG00000030830,ENSMUSG00000030830.19,ITGAL,ENSG00000005844,1,Itgal,MGI Symbol
ENSMUSG00000096254,ENSMUSG00000096254.3,OR4L1,ENSG00000176246,1,Or4l15,MGI Symbol
ENSMUSG00000031139,ENSMUSG00000031139.17,MCF2,ENSG00000101977,1,Mcf2,MGI Symbol
ENSMUSG00000068437,ENSMUSG00000068437.5,OR4K15,ENSG00000169488,1,Or4k15b,MGI Symbol
ENSMUSG00000063409,ENSMUSG00000063409.13,LRRC43,ENSG00000158113,1,Lrrc43,MGI Symbol
ENSMUSG00000029552,ENSMUSG00000029552.20,TES,ENSG00000135269,1,Tes,MGI Symbol
ENSMUSG00000027035,ENSMUSG00000027035.11,CERS6,ENSG00000172292,1,Cers6,MGI Symbol
ENSMUSG00000004071,ENSMUSG00000004071.14,CDIP1,ENSG00000089486,1,Cdip1,MGI Symbol
ENSMUSG00000077391,ENSMUSG00000077391.3,SNORA12,ENSG00000212464,1,Gm24336,MGI Symbol
ENSMUSG00000024743,ENSMUSG00000024743.17,SYT7,ENSG00000011347,1,Syt7,MGI Symbol
ENSMUSG00000060523,ENSMUSG00000060523.6,OR4K15,ENSG00000169488,1,Or4k15c,MGI Symbol
ENSMUSG00000020804,ENSMUSG00000020804.13,AANAT,ENSG00000129673,1,Aanat,MGI Symbol
ENSMUSG00000026234,ENSMUSG00000026234.13,NCL,ENSG00000115053,1,Ncl,MGI Symbol
ENSMUSG00000074489,ENSMUSG00000074489.10,BGLAP,ENSG00000242252,1,Bglap3,MGI Symbol
ENSMUSG00000059488,ENSMUSG00000059488.4,OR4K15,ENSG00000169488,1,Or4k15,MGI Symbol
ENSMUSG00000047446,ENSMUSG00000047446.19,ARL4A,ENSG00000122644,1,Arl4a,MGI Symbol
ENSMUSG00000050030,ENSMUSG00000050030.6,OR4K1,ENSG00000155249,1,Or4k1,MGI Symbol
ENSMUSG00000034738,ENSMUSG00000034738.9,NOSTRIN,ENSG00000163072,1,Nostrin,MGI Symbol
ENSMUSG00000053519,ENSMUSG00000053519.18,KCNIP1,ENSG00000182132,1,Kcnip1,MGI Symbol
ENSMUSG00000049011,ENSMUSG00000049011.3,OR4K5,ENSG00000176281,1,Or4k5,MGI Symbol
ENSMUSG00000029831,ENSMUSG00000029831.8,NPVF,ENSG00000105954,1,Npvf,MGI Symbol
ENSMUSG00000109835,ENSMUSG00000109835.3,OR4K2,ENSG00000165762,1,Or4k2,MGI Symbol
ENSMUSG00000021098,ENSMUSG00000021098.15,C14orf39,ENSG00000179008,1,4930447C04Rik,MGI Symbol
ENSMUSG00000074486,ENSMUSG00000074486.3,BGLAP,ENSG00000242252,1,Bglap2,MGI Symbol
ENSMUSG00000091873,ENSMUSG00000091873.3,,ENSG00000274792,0,Or4n4,MGI Symbol
ENSMUSG00000091873,ENSMUSG00000091873.3,OR4N4C,ENSG00000279408,0,Or4n4,MGI Symbol
ENSMUSG00000091873,ENSMUSG00000091873.3,OR4N4,ENSG00000183706,0,Or4n4,MGI Symbol
ENSMUSG00000022518,ENSMUSG00000022518.17,C16orf96,ENSG00000205832,0,4930562C15Rik,MGI Symbol
ENSMUSG00000090874,ENSMUSG00000090874.3,,ENSG00000274792,1,Or4n4b,MGI Symbol
ENSMUSG00000090874,ENSMUSG00000090874.3,OR4N4C,ENSG00000279408,1,Or4n4b,MGI Symbol
ENSMUSG00000090874,ENSMUSG00000090874.3,OR4N4,ENSG00000183706,1,Or4n4b,MGI Symbol
ENSMUSG00000094724,ENSMUSG00000094724.9,RNASET2,ENSG00000026297,1,Rnaset2b,MGI Symbol
ENSMUSG00000074483,ENSMUSG00000074483.3,BGLAP,ENSG00000242252,1,Bglap,MGI Symbol
ENSMUSG00000045306,ENSMUSG00000045306.4,,ENSG00000275249,1,Or4m1,MGI Symbol
ENSMUSG00000045306,ENSMUSG00000045306.4,OR4M2,ENSG00000274102,1,Or4m1,MGI Symbol
ENSMUSG00000045306,ENSMUSG00000045306.4,OR4M2B,ENSG00000182974,1,Or4m1,MGI Symbol
ENSMUSG00000045306,ENSMUSG00000045306.4,OR4M1,ENSG00000176299,1,Or4m1,MGI Symbol
ENSMUSG00000000058,ENSMUSG00000000058.7,CAV2,ENSG00000105971,1,Cav2,MGI Symbol
ENSMUSG00000046210,ENSMUSG00000046210.8,OR4Q3,ENSG00000182652,1,Or4q3,MGI Symbol
ENSMUSG00000004233,ENSMUSG00000004233.15,WARS2,ENSG00000116874,1,Wars2,MGI Symbol
ENSMUSG00000094692,ENSMUSG00000094692.3,OR11G2,ENSG00000196832,0,Or11g1,MGI Symbol
ENSMUSG00000035513,ENSMUSG00000035513.20,NTNG2,ENSG00000196358,1,Ntng2,MGI Symbol
ENSMUSG00000064837,ENSMUSG00000064837.3,SNORA75,ENSG00000206885,1,Snora75,MGI Symbol
ENSMUSG00000040584,ENSMUSG00000040584.9,ABCB1,ENSG00000085563,1,Abcb1a,MGI Symbol
ENSMUSG00002076827,ENSMUSG00002076827.1,SNORD20,ENSG00000207280,1,Gm55462,MGI Symbol
ENSMUSG00000064823,ENSMUSG00000064823.3,SNORD82,ENSG00000202400,1,Snord82,MGI Symbol
ENSMUSG00000020155,ENSMUSG00000020155.3,KCNMB1,ENSG00000145936,1,Kcnmb1,MGI Symbol
ENSMUSG00000039568,ENSMUSG00000039568.7,UBALD1,ENSG00000153443,1,Ubald1,MGI Symbol
ENSMUSG00000030303,ENSMUSG00000030303.16,FAR2,ENSG00000064763,1,Far2,MGI Symbol
ENSMUSG00000026509,ENSMUSG00000026509.16,CAPN2,ENSG00000162909,1,Capn2,MGI Symbol
ENSMUSG00000022479,ENSMUSG00000022479.16,VDR,ENSG00000111424,1,Vdr,MGI Symbol
ENSMUSG00000022517,ENSMUSG00000022517.18,MGRN1,ENSG00000102858,1,Mgrn1,MGI Symbol
ENSMUSG00000017837,ENSMUSG00000017837.13,NKIRAS2,ENSG00000168256,1,Nkiras2,MGI Symbol
ENSMUSG00000031200,ENSMUSG00000031200.17,MTCP1,ENSG00000214827,1,Mtcp1,MGI Symbol
ENSMUSG00000021806,ENSMUSG00000021806.5,NID2,ENSG00000087303,1,Nid2,MGI Symbol
ENSMUSG00000028397,ENSMUSG00000028397.14,KDM4C,ENSG00000107077,1,Kdm4c,MGI Symbol
ENSMUSG00000047507,ENSMUSG00000047507.13,BAIAP3,ENSG00000007516,1,Baiap3,MGI Symbol
ENSMUSG00000040855,ENSMUSG00000040855.16,REPS2,ENSG00000169891,1,Reps2,MGI Symbol
ENSMUSG00000044365,ENSMUSG00000044365.16,CXXC4,ENSG00000168772,1,Cxxc4,MGI Symbol
ENSMUSG00000002147,ENSMUSG00000002147.19,STAT6,ENSG00000166888,1,Stat6,MGI Symbol
ENSMUSG00000066442,ENSMUSG00000066442.18,MTHFS,ENSG00000136371,1,Mthfs,MGI Symbol
ENSMUSG00000042678,ENSMUSG00000042678.18,MYO15A,ENSG00000091536,1,Myo15a,MGI Symbol
ENSMUSG00000021099,ENSMUSG00000021099.7,SIX6,ENSG00000184302,1,Six6,MGI Symbol
ENSMUSG00000028066,ENSMUSG00000028066.16,PMF1,ENSG00000160783,1,Pmf1,MGI Symbol
ENSMUSG00000052369,ENSMUSG00000052369.9,TMEM106C,ENSG00000134291,1,Tmem106c,MGI Symbol
ENSMUSG00000051367,ENSMUSG00000051367.9,SIX1,ENSG00000126778,1,Six1,MGI Symbol
ENSMUSG00000028970,ENSMUSG00000028970.10,ABCB1,ENSG00000085563,1,Abcb1b,MGI Symbol
ENSMUSG00000056271,ENSMUSG00000056271.14,LMAN1L,ENSG00000140506,1,Lman1l,MGI Symbol
ENSMUSG00000027868,ENSMUSG00000027868.12,TBX15,ENSG00000092607,1,Tbx15,MGI Symbol
ENSMUSG00000034460,ENSMUSG00000034460.10,SIX4,ENSG00000100625,1,Six4,MGI Symbol
ENSMUSG00000014329,ENSMUSG00000014329.15,BICC1,ENSG00000122870,1,Bicc1,MGI Symbol
ENSMUSG00000026237,ENSMUSG00000026237.7,NMUR1,ENSG00000171596,1,Nmur1,MGI Symbol
ENSMUSG00000002565,ENSMUSG00000002565.17,SCIN,ENSG00000006747,1,Scin,MGI Symbol
ENSMUSG00000029832,ENSMUSG00000029832.17,NFE2L3,ENSG00000050344,1,Nfe2l3,MGI Symbol
ENSMUSG00000036574,ENSMUSG00000036574.6,TEX44,ENSG00000177673,0,Tex44,MGI Symbol
